Date,Condition,Dish,Cell,L,F,LbyF,mito_area,date_id,cell_id_nested
2025-05-27,TTXinTTX,3,4,90.143,548.4734832492852,0.21683127052604237,1.32,1,4
2025-05-27,TTXinTTX,3,4,509.381,1157.1324922329575,0.5807713657460202,1.76,1,4
2025-05-27,TTXinTTX,3,4,445.524,942.2561773090956,0.6238032795520386,1.2,1,4
2025-05-27,TTXinTTX,3,4,118.286,430.30038951364014,0.36266625650626294,1.52,1,4
2025-05-27,TTXinTTX,3,4,225.857,541.6097663407938,0.5501645602243262,1.68,1,4
2025-05-27,TTXinTTX,3,5,340.238,1375.741645132758,0.3262807678642385,2.6,1,5
2025-05-27,TTXinTTX,3,5,196.286,1216.9328564338373,0.21279834736687114,1.2,1,5
2025-05-27,TTXinTTX,3,5,224.143,888.0567998394898,0.3329890705793586,2.68,1,5
2025-05-27,TTXinTTX,3,5,310.714,1066.524971242705,0.38435747927714364,3.3200000000000003,1,5
2025-05-27,TTXinTTX,3,5,120.333,711.7854329911596,0.2230391962170618,1.4000000000000001,1,5
2025-05-27,TTXinTTX,3,5,169.571,963.5080991684013,0.2321890606571412,0.52,1,5
2025-05-27,TTXinTTX,3,5,144.333,1009.9096853518479,0.1885509150028702,0.64,1,5
2025-05-27,TTXinTTX,3,5,218.667,1257.6781033302962,0.22938197611243968,1.6,1,5
2025-05-27,TTXinTTX,3,5,172.952,872.5165698228853,0.2615155081452686,0.64,1,5
2025-05-27,TTXinTTX,3,5,152.762,904.5311042337618,0.22281138228524053,2.52,1,5
2025-05-27,TTXinTTX,3,5,198.857,1400.6722055905325,0.1873052348909389,2.16,1,5
2025-05-27,TTXinTTX,3,5,138.238,1093.8714401217312,0.16672729388932075,0.52,1,5
2025-05-27,TTXinTTX,3,5,306.476,1749.7012051776212,0.23108838779993993,1.04,1,5
2025-05-27,TTXinTTX,3,5,139.429,745.2829546238639,0.2468183626076635,1.32,1,5
2025-05-27,TTXinTTX,3,5,98.857,606.1877480067071,0.21515221196279008,1.32,1,5
2025-05-27,TTXinTTX,3,5,116.143,482.9625803839484,0.31726714422359925,2.2800000000000002,1,5
2025-05-27,TTXinTTX,3,5,227.571,795.5280838946766,0.37740438772955287,0.24,1,5
2025-05-27,TTXinTTX,3,5,143.81,568.9008826641065,0.33350167661609015,1.96,1,5
2025-05-27,TTXinTTX,3,5,178.476,725.5140199863863,0.3245484636679793,1.16,1,5
2025-06-04,Control,1,1,141,969.143,0.14548936534649684,1.84,2,1
2025-06-04,Control,1,1,146.143,1158.238,0.1261770033447357,2.16,2,1
2025-06-04,Control,1,1,205.81,1698.857,0.12114615885857374,0,2,1
2025-06-04,Control,1,1,190.19,1589.286,0.11967009084582636,0.92,2,1
2025-06-04,Control,1,1,197.714,1709.143,0.11568019761950872,0.2,2,1
2025-06-04,Control,1,1,279,2590,0.10772200772200773,0.96,2,1
2025-06-04,Control,1,1,264.571,2177.333,0.12151150053758429,0.32,2,1
2025-06-04,Control,1,1,234.333,1639,0.14297315436241612,3.44,2,1
2025-06-04,Control,1,1,199.238,1489.857,0.13372961297627894,2.16,2,1
2025-06-04,Control,1,1,182.762,1227.381,0.14890404853912517,2.84,2,1
2025-06-04,Control,1,1,173.714,1231.095,0.14110527619720656,1.4000000000000001,2,1
2025-06-04,Control,1,1,161.381,1294.048,0.12471021167684661,0.36,2,1
2025-06-04,Control,1,2,403.143,2949.667,0.13667407202236725,1.92,2,2
2025-06-04,Control,1,2,265.286,1904.333,0.1393065183452684,1.8,2,2
2025-06-04,Control,1,2,299.857,1861.571,0.16107739108527155,2.32,2,2
2025-06-04,Control,1,2,330.952,3000.429,0.11030156021022326,3.04,2,2
2025-06-04,Control,1,2,262.571,2642.524,0.0993637143882137,2,2,2
2025-06-04,Control,1,2,312.286,2473.857,0.12623445898449265,0.72,2,2
2025-06-04,Control,1,2,164.905,1601.619,0.10296144089199742,1.16,2,2
2025-06-04,Control,1,2,240.952,1981.476,0.12160228032032686,1.84,2,2
2025-06-04,Control,1,2,256.619,2090.048,0.12278139066662587,1.12,2,2
2025-06-04,Control,1,3,157.714,1129.429,0.13964047319486217,1.12,2,3
2025-06-04,Control,1,3,113.571,842.19,0.13485199301820253,0.04,2,3
2025-06-04,Control,1,3,112.381,983.952,0.11421390474332081,0,2,3
2025-06-04,Control,1,3,88.476,720.571,0.12278595724779376,0.72,2,3
2025-06-04,Control,1,4,210.381,2363,0.08903131612357174,0.36,2,4
2025-06-04,Control,1,4,169.762,1749.524,0.09703325018690799,1.8,2,4
2025-06-04,Control,1,4,272.857,2635.524,0.10353045542366529,0.52,2,4
2025-06-04,Control,1,4,357.333,4015.19,0.08899529038476386,1.2,2,4
2025-06-04,Control,1,4,375.095,3586.762,0.10457761066945619,1.12,2,4
2025-06-04,Control,1,4,795.476,1225.571,0.6490656192093318,0,2,4
2025-06-04,Control,1,4,270.476,3784.762,0.07146446725051668,2.8000000000000003,2,4
2025-06-04,Control,1,4,235.619,3324.571,0.07087200122963233,2.16,2,4
2025-06-04,Control,1,4,438.476,5689.238,0.07707112973653062,1.28,2,4
2025-06-04,Control,1,4,366.286,3907.143,0.09374778450647954,1.84,2,4
2025-06-04,Control,1,4,409.762,4061.81,0.10088162666397493,2.68,2,4
2025-06-04,Control,1,4,287.81,3018.238,0.09535695992164965,2.72,2,4
2025-06-04,Control,1,5,296.476,2070.286,0.14320533491507936,0.16,2,5
2025-06-04,Control,1,5,217.048,1761.714,0.12320274459986127,0.16,2,5
2025-06-04,Control,1,5,243.857,2608.381,0.093489793093877,0,2,5
2025-06-04,Control,1,5,136.905,1051.524,0.1301967430129983,1.24,2,5
